"persons","age","contacted_by_phone","voted_last_election","donation"
1,50,0,0,1003
1,35,0,0,1280
1,36,0,0,0
2,55,0,1,0
1,61,0,1,0
2,50,0,0,3891
1,53,0,1,1012
2,41,0,1,0
1,44,0,1,0
2,49,0,0,0
1,50,0,1,1370
2,36,0,0,2473
1,55,0,1,78
1,32,0,1,1161
2,28,0,1,11
2,45,0,0,1234
1,28,0,0,0
2,34,0,0,311
2,25,0,0,0
1,55,0,0,484
2,44,0,1,0
2,38,0,0,1337
2,66,0,1,338
1,26,0,0,0
1,37,0,0,0
1,36,0,0,0
1,40,0,0,2950
2,32,0,0,1229
1,59,0,0,1870
1,35,0,0,4000
2,34,0,0,0
1,28,0,0,0
2,70,0,1,0
1,23,0,0,1359
2,39,0,0,0
2,23,0,1,1436
1,24,0,0,0
1,43,0,0,1419
1,36,0,0,599
1,59,0,1,4000
2,69,0,1,0
1,38,0,1,3118
2,33,0,0,0
1,33,0,0,1600
1,36,0,0,0
1,57,0,0,1933
1,28,0,0,0
1,27,0,0,0
1,46,0,0,0
1,21,0,1,0
1,34,0,0,0
2,43,0,0,0
2,46,0,0,1484
2,50,0,0,0
2,28,0,0,0
2,28,0,0,0
1,74,0,0,0
2,52,0,1,0
1,24,0,0,0
2,42,0,0,0
1,79,0,1,0
1,30,0,0,0
1,44,0,1,0
2,42,0,0,1637
2,74,0,1,0
2,41,0,1,0
1,45,0,1,0
1,28,0,0,1496
1,54,0,1,1104
1,42,0,1,0
1,31,0,0,0
2,58,0,1,0
2,30,0,0,1848
1,27,0,0,0
1,52,0,1,0
1,75,0,1,0
1,28,0,1,2118
1,68,0,0,0
1,68,0,0,0
1,91,0,1,0
1,40,0,1,0
1,52,0,1,1547
1,38,0,0,472
1,76,0,1,589
1,77,0,1,425
1,56,0,1,838
1,76,0,1,0
2,62,0,1,1960
1,61,0,0,549
2,25,0,0,3500
1,34,0,0,884
1,25,0,0,0
1,49,0,1,4000
1,33,0,0,447
2,28,0,0,0
2,37,0,1,287
1,31,0,0,2822
1,35,0,0,0
1,31,0,0,0
2,30,0,1,1266
2,57,0,1,0
1,59,0,0,0
1,28,0,0,493
2,68,0,0,2406
1,37,0,0,0
1,34,0,0,0
2,38,0,1,0
1,28,0,0,0
2,32,0,0,2426
1,31,0,0,261
2,21,0,0,1327
1,33,0,0,4000
2,30,0,0,1249
1,44,0,0,891
1,29,0,0,0
1,39,0,0,3038
1,40,0,0,3475
1,58,0,0,560
1,73,0,1,0
2,55,0,0,1993
1,50,0,0,0
1,41,0,0,0
1,53,0,1,0
1,31,0,1,0
1,70,0,1,323
1,70,0,0,0
1,50,0,0,0
1,57,0,1,0
1,38,0,1,1268
2,77,0,1,0
2,41,0,1,0
1,32,0,1,0
1,42,0,0,0
2,23,0,0,843
1,44,0,1,2253
2,30,0,0,1408
1,30,0,0,1557
2,82,0,1,0
2,70,0,1,403
1,70,0,1,0
1,91,0,1,0
2,56,0,0,1625
1,88,0,1,3881
2,37,0,0,365
2,32,0,0,0
1,80,0,1,0
2,22,0,1,0
1,20,0,0,0
1,51,0,0,911
1,41,0,0,0
2,28,0,0,439
1,65,0,1,203
1,34,0,0,1023
1,80,0,0,0
1,50,0,0,3860
1,63,0,1,4000
1,49,0,0,490
1,32,0,0,0
1,39,0,0,3211
2,47,0,1,2208
2,78,0,1,0
1,46,0,1,1294
2,88,0,0,930
1,48,0,0,0
1,42,0,0,904
1,29,0,0,0
1,28,0,0,2452
2,65,0,0,0
1,43,0,1,2203
1,39,0,1,0
2,43,0,1,0
2,80,0,0,2815
1,77,0,1,2157
1,33,0,1,594
1,82,0,1,3115
1,84,0,0,0
2,74,0,1,0
2,59,0,0,0
1,65,0,1,929
1,77,0,1,51
1,36,0,1,1212
2,73,0,1,1534
2,49,0,1,0
2,48,0,0,0
1,87,0,1,0
1,33,0,0,3140
2,48,0,1,3921
2,57,0,1,0
1,44,0,0,1310
1,39,0,0,0
2,44,0,0,3231
2,79,0,1,3152
1,90,0,1,0
1,81,0,1,0
1,80,0,0,3778
1,77,0,0,0
1,22,0,0,0
2,45,0,1,0
1,42,0,0,0
2,52,0,0,0
1,59,0,0,0
2,24,0,0,2198
1,22,0,0,1820
1,27,0,0,0
1,30,0,1,0
1,23,0,0,0
1,32,0,0,0
1,85,0,0,1236
2,27,0,0,0
1,40,0,1,564
1,74,0,1,105
1,81,0,1,0
1,82,0,0,2264
1,72,0,1,0
2,32,0,1,1317
1,57,0,1,1024
1,82,0,1,908
2,75,0,0,0
1,78,0,1,0
1,79,0,1,0
1,51,0,0,0
1,80,0,1,0
2,48,0,1,1288
1,62,0,1,0
2,42,0,0,769
1,29,0,1,1898
1,57,0,1,1405
2,59,0,1,0
2,51,0,0,0
1,37,0,0,0
1,41,0,0,0
2,52,0,1,813
1,49,0,1,0
1,42,0,1,0
1,53,0,1,0
1,73,0,1,187
1,41,0,0,1874
2,25,0,0,1762
2,50,0,0,1501
2,30,0,1,0
1,41,0,0,0
1,72,0,1,455
1,39,0,0,0
2,61,0,1,0
1,80,0,1,1730
2,52,0,0,1966
2,41,0,1,649
1,76,0,1,0
1,39,0,0,1366
1,36,0,0,0
1,37,0,1,2689
1,54,0,0,0
1,29,0,0,1183
1,30,0,1,389
1,47,0,0,76
1,58,0,0,0
1,82,0,1,2704
1,62,0,0,2681
1,28,0,0,0
1,61,0,1,216
2,41,0,0,116
1,23,0,0,3908
1,24,0,1,0
1,54,0,0,0
1,49,0,0,0
1,42,0,0,0
1,49,0,1,0
1,87,0,1,781
1,48,0,1,0
2,60,0,1,1110
2,66,0,1,181
1,58,0,0,361
2,47,0,1,103
1,70,0,0,0
1,74,0,1,455
2,75,0,1,0
1,83,0,1,0
1,31,0,0,0
2,31,0,0,0
1,38,0,1,0
1,36,0,0,0
2,23,0,0,0
2,40,0,1,797
2,40,0,1,0
1,48,0,0,0
1,40,0,0,3889
2,66,0,1,2561
1,36,0,0,0
1,40,0,0,957
2,77,0,1,0
2,27,0,0,3008
1,54,0,1,1073
1,54,0,0,0
1,64,0,0,0
1,89,0,1,306
1,40,0,0,0
1,36,0,0,0
2,40,0,0,0
1,51,0,1,3182
1,61,0,1,0
1,51,0,1,0
1,82,0,0,4000
2,71,0,1,4000
1,74,0,1,1627
1,72,0,1,0
1,53,0,0,0
1,53,0,1,2145
1,77,0,0,0
1,33,0,1,0
2,57,0,1,0
2,96,0,1,510
1,82,0,0,1493
2,45,0,1,0
1,28,0,1,2038
1,32,0,0,1242
2,42,0,0,0
1,51,0,0,0
2,42,0,0,1733
1,31,0,0,2893
1,59,0,0,0
1,68,0,1,1422
1,38,0,1,2387
1,73,0,1,201
1,43,0,0,908
1,48,0,1,2261
1,41,0,0,2503
1,46,0,0,0
1,54,0,1,924
1,65,0,1,2667
2,49,0,0,0
2,71,0,0,526
1,70,0,1,1300
2,83,0,1,0
1,43,0,1,2369
2,94,0,0,0
1,80,0,0,245
1,27,0,0,256
2,51,0,1,0
1,66,0,0,0
2,40,0,1,0
2,48,0,0,2103
1,33,0,0,2206
1,73,0,1,399
1,67,0,1,0
2,44,0,1,3374
1,62,0,1,0
1,54,0,1,3001
1,51,0,0,0
1,38,0,0,2276
2,56,0,1,4000
1,54,0,1,1230
1,72,0,0,1348
1,71,0,1,0
2,54,0,1,0
2,58,0,1,0
1,35,0,1,1831
1,79,0,1,0
2,54,0,1,183
1,72,0,0,4000
2,80,0,0,1875
1,51,0,1,2845
1,75,0,1,1594
1,71,0,1,589
2,83,0,0,0
1,55,0,1,39
1,47,0,1,0
1,40,0,1,2302
2,43,0,0,1473
1,60,0,1,1108
2,25,0,1,0
1,20,0,0,1276
1,76,0,1,832
1,40,0,1,0
1,46,0,1,625
2,71,0,0,1763
1,75,0,1,0
1,27,0,0,3534
1,34,0,0,1583
1,48,0,0,0
1,74,0,1,0
1,86,0,1,0
2,28,0,0,1669
1,57,0,0,0
1,44,0,1,0
2,57,0,1,2460
1,38,0,0,0
1,37,0,0,1502
1,49,0,0,1091
2,86,0,0,1122
1,65,0,0,0
2,44,0,1,0
1,63,0,1,2957
2,68,0,1,262
1,36,0,0,0
1,45,0,0,0
1,48,0,0,812
2,29,0,0,0
2,70,0,0,0
1,36,0,0,0
2,32,0,1,0
1,36,0,1,1155
1,73,0,1,751
1,35,0,0,1802
1,60,0,0,0
1,77,0,1,968
1,37,0,0,0
1,81,0,0,145
1,41,0,0,0
1,77,0,1,1559
1,68,0,0,1040
2,70,0,1,592
1,51,0,1,1782
1,90,0,1,0
1,73,0,1,0
1,95,0,1,1849
1,27,0,0,1159
1,53,0,0,0
2,53,0,1,4000
1,82,0,1,2652
2,64,0,0,0
2,47,0,1,0
2,40,0,0,4000
1,76,0,0,1401
1,78,0,1,0
1,65,0,1,1538
2,43,0,1,0
1,50,0,1,0
1,63,0,1,0
2,25,0,1,0
1,75,0,1,418
2,47,0,1,0
1,88,0,1,0
1,42,0,0,1967
1,78,0,1,1579
1,24,0,0,607
1,93,0,0,0
1,25,0,0,0
1,71,0,0,0
1,24,0,0,1791
1,45,0,0,390
1,66,0,1,0
1,33,0,1,0
2,48,0,1,0
2,71,0,1,2239
1,60,0,0,2373
1,30,0,0,0
1,29,0,0,2751
1,33,0,0,0
1,59,0,1,0
1,25,0,1,2701
1,79,0,0,752
2,40,0,1,0
1,47,0,0,2264
1,76,0,0,0
1,45,0,0,2670
1,52,0,1,0
1,68,0,0,2365
1,61,0,1,0
1,37,0,0,0
2,70,0,1,4000
1,73,0,1,204
1,89,0,1,0
1,40,0,0,100
1,28,0,0,1206
2,46,0,1,0
1,40,0,0,987
1,62,0,0,0
1,71,0,0,1346
2,42,0,0,0
1,32,0,1,67
1,33,0,1,0
1,79,0,0,0
1,43,0,0,0
2,53,0,1,2588
1,64,0,1,1114
2,81,0,0,1925
1,30,0,1,0
1,85,0,1,205
1,59,0,1,69
1,27,0,0,0
1,32,0,0,2980
2,53,0,0,2544
1,35,0,0,0
1,46,0,1,2816
1,65,0,1,0
1,35,0,1,0
1,32,0,0,0
1,55,0,0,0
1,86,0,1,2574
1,93,0,0,1371
1,44,0,1,0
1,88,0,1,2125
1,27,0,0,1112
2,42,0,1,0
2,73,0,1,3073
2,66,0,1,0
1,41,0,0,0
1,54,0,1,0
1,54,0,1,1793
1,51,0,0,0
1,70,0,1,991
1,40,0,1,0
1,38,0,1,622
1,59,0,0,2879
2,22,0,1,0
1,56,0,0,2327
1,47,0,0,1007
1,33,0,0,1089
1,77,0,0,0
1,34,0,1,81
1,57,0,1,0
1,74,0,1,896
1,35,0,1,0
1,35,0,0,1776
2,85,0,1,0
2,60,0,0,0
1,67,0,0,0
1,30,0,0,0
1,20,0,0,0
1,56,0,1,3177
1,28,0,0,3393
1,42,0,0,0
2,46,0,0,0
1,23,0,0,778
1,73,0,1,0
1,51,0,1,0
1,52,0,1,0
1,59,0,0,2853
1,53,0,0,0
1,22,0,0,2040
1,57,0,1,0
2,63,0,1,0
1,32,0,1,0
1,55,0,1,0
2,45,0,1,0
2,45,0,1,630
1,28,0,1,0
1,26,0,0,191
1,81,0,0,1103
1,44,0,1,44
1,57,0,0,0
1,29,0,0,0
1,69,0,1,1734
1,50,0,0,0
1,79,0,1,982
1,29,0,0,906
1,27,0,0,0
1,34,0,0,1173
1,27,0,0,438
1,21,0,0,0
2,30,0,0,681
1,36,0,1,0
1,22,0,0,0
1,30,0,0,0
2,44,0,1,3130
1,54,0,0,371
1,38,0,1,0
1,85,0,1,0
1,72,0,1,0
2,42,0,0,1196
2,31,0,0,28
1,44,0,0,554
1,33,0,1,0
1,22,0,0,763
1,89,0,0,1996
1,48,0,0,459
1,36,0,1,3995
1,49,0,1,0
1,49,0,0,0
1,30,0,1,0
1,76,0,1,394
1,21,0,0,4000
1,62,0,0,0
2,71,0,1,596
1,90,0,0,223
1,35,0,1,2113
2,64,0,1,1897
1,48,0,1,883
1,91,0,1,768
1,67,0,0,0
1,64,0,0,1950
1,62,0,1,0
1,44,0,1,729
1,41,0,1,0
1,31,0,0,68
2,40,0,1,0
1,72,0,0,0
1,26,0,0,0
1,40,0,0,1340
1,32,0,0,0
1,33,0,0,0
1,49,0,1,525
1,31,0,0,0
1,35,0,1,1210
1,20,0,0,0
1,35,0,1,0
1,28,0,1,0
1,67,0,1,256
2,46,0,0,172
1,33,0,0,0
1,40,0,0,4000
2,82,0,0,0
1,67,0,1,4000
1,82,0,1,0
1,64,0,1,1454
1,19,0,0,905
2,71,0,1,0
1,35,0,1,0
1,47,0,0,0
1,36,0,1,4000
2,62,0,0,0
2,37,0,1,911
2,81,0,0,0
2,75,0,0,2167
2,50,0,1,1022
2,32,0,0,0
1,33,0,1,0
1,49,0,0,444
1,71,0,1,311
1,28,0,0,0
1,84,0,1,0
1,84,0,0,2000
1,44,0,0,1688
1,71,0,0,1435
1,32,0,0,0
1,45,0,1,0
1,47,0,0,0
2,71,0,1,0
1,44,0,1,0
1,48,0,1,1440
2,75,0,1,2604
2,46,0,1,956
2,53,0,1,1572
1,69,0,1,1454
1,33,0,0,0
1,66,0,0,1083
1,60,0,0,1681
1,35,0,1,0
2,66,0,0,949
1,63,0,1,2137
1,67,0,0,1806
1,79,0,1,0
2,42,0,1,1057
2,73,0,1,0
1,24,0,1,865
1,83,0,0,2167
1,55,0,0,0
2,43,0,1,0
1,53,0,0,2255
1,53,0,0,0
1,51,0,1,0
2,46,0,0,0
1,31,0,0,507
2,56,0,0,0
1,70,0,1,1729
1,42,0,1,3409
2,48,0,1,0
1,58,0,1,1941
1,42,0,1,0
1,26,0,1,0
1,33,0,0,3446
1,81,0,1,0
1,28,0,1,0
2,45,0,1,0
1,41,0,0,0
1,44,0,0,0
1,37,0,0,0
1,65,0,1,1633
1,25,0,0,0
2,37,0,1,0
2,75,0,0,2184
1,76,0,1,0
1,44,0,1,0
1,80,0,1,0
2,43,0,1,0
1,81,0,0,0
1,79,0,1,2576
1,82,0,1,1182
1,78,0,0,0
1,41,0,1,1810
1,78,0,1,0
1,47,0,1,3660
1,40,0,1,38
1,36,0,0,2956
1,70,0,0,0
2,36,0,0,2464
1,70,0,1,0
2,77,0,1,0
2,68,0,0,0
2,53,0,0,0
2,67,0,1,2825
1,64,0,1,0
2,49,0,0,0
1,49,0,0,0
1,26,0,0,0
2,50,0,0,2474
1,42,0,0,183
1,28,0,0,0
1,52,0,0,852
1,27,0,0,0
1,83,0,0,2139
1,36,0,0,1434
1,23,0,0,2584
1,57,0,0,236
2,48,0,1,0
1,47,0,1,0
2,35,0,1,0
1,68,0,0,889
2,59,0,0,0
1,65,0,1,0
1,33,0,0,0
1,61,0,1,0
1,41,0,1,1195
2,52,0,0,538
1,32,0,1,394
1,47,0,0,0
2,37,0,0,0
2,50,0,0,0
1,38,0,1,0
2,66,0,1,2096
1,31,0,0,0
1,24,0,0,32
2,65,0,1,2966
1,41,0,0,203
1,30,0,1,727
1,45,0,1,2307
2,42,0,0,0
1,21,0,0,603
2,37,0,0,3327
1,40,0,1,0
1,24,0,1,0
1,68,0,1,0
1,36,0,0,274
1,78,0,0,225
1,78,0,1,2912
1,83,0,0,1152
1,87,0,0,0
1,58,0,1,2856
1,30,0,1,0
1,34,0,0,968
1,60,0,1,0
1,55,0,1,0
1,61,0,1,2871
1,53,0,0,187
2,24,0,0,0
1,29,0,0,3344
1,24,0,0,0
2,59,0,1,758
1,56,0,1,0
1,37,0,1,0
1,37,0,0,1195
1,25,0,0,0
1,43,0,0,0
2,78,0,1,0
1,46,0,0,2264
1,19,0,0,0
1,49,0,1,2167
1,39,0,1,2337
1,52,0,0,4000
1,30,0,0,0
1,31,0,0,0
1,48,0,0,1937
1,49,0,0,0
1,66,0,0,0
1,50,0,1,0
1,37,0,0,1495
1,79,0,0,0
1,31,0,0,85
2,47,0,0,0
1,35,0,0,0
1,79,0,0,0
1,71,0,1,724
1,29,0,1,4000
1,27,0,0,0
2,38,0,1,945
2,41,0,1,0
1,54,0,0,403
1,24,0,0,861
1,75,0,0,68
1,39,0,1,0
2,57,0,1,1791
1,48,0,1,0
2,59,0,1,0
2,43,0,1,0
2,33,0,0,2961
1,50,0,1,0
2,37,0,1,726
1,48,0,1,0
1,31,0,0,0
2,54,0,0,0
2,51,0,0,1082
2,48,0,0,1778
1,53,0,0,0
2,33,0,1,0
1,39,0,1,367
1,35,0,1,0
1,34,0,0,774
2,30,0,0,0
1,76,0,1,0
1,54,0,1,0
1,24,0,0,0
1,38,0,0,0
1,77,0,1,0
1,68,0,1,1370
2,60,0,1,0
1,49,0,1,1821
1,20,0,0,0
1,43,0,1,3791
1,39,0,0,1243
1,50,0,0,0
2,85,0,0,0
1,35,0,1,0
1,37,0,1,2698
1,84,0,0,0
2,50,0,0,0
2,34,0,1,2267
1,45,0,0,2781
2,74,0,1,922
1,75,0,0,1628
1,63,0,0,0
2,39,0,0,0
1,22,0,0,0
1,40,0,0,0
1,41,0,0,0
1,48,0,0,2434
1,25,0,0,158
1,38,0,0,411
2,53,0,0,971
2,40,0,0,0
1,32,0,0,0
1,44,0,1,0
1,66,0,1,0
1,51,0,0,0
1,33,0,0,0
1,84,0,0,0
1,85,0,0,0
1,41,0,0,0
1,36,0,0,0
2,55,0,1,0
1,82,0,1,952
1,80,0,0,0
1,55,0,1,0
2,36,0,0,0
1,50,0,1,0
1,24,0,0,0
1,74,0,1,603
2,74,0,0,1120
2,75,0,1,0
1,68,0,0,0
1,42,0,0,1998
1,46,0,1,0
1,36,0,0,0
1,88,0,0,0
1,32,0,0,2151
1,39,0,1,955
1,36,0,1,0
2,78,0,1,0
2,86,0,0,4000
1,70,0,1,239
1,54,0,1,2139
1,50,0,0,0
2,57,0,1,4000
2,45,0,0,0
1,48,0,1,1954
2,62,0,0,80
1,42,0,1,0
1,25,0,0,726
1,27,0,0,1457
2,53,0,1,0
2,75,0,0,1377
1,39,0,0,0
1,45,0,1,2226
1,79,0,0,2019
2,39,0,1,0
2,36,0,1,0
2,79,0,1,0
1,41,0,0,0
1,55,0,1,0
1,37,0,1,1551
1,86,0,1,0
1,66,0,1,2305
1,48,0,0,0
1,23,0,0,2354
1,60,0,1,2104
1,76,0,1,0
2,31,0,0,167
1,31,0,0,0
2,40,0,1,0
1,43,0,0,0
2,27,0,0,509
1,55,0,1,2036
2,52,0,1,2127
2,66,0,1,0
1,61,0,0,297
1,40,0,0,53
1,26,0,0,0
1,46,0,1,1427
1,50,0,1,0
2,65,0,1,0
1,87,0,1,181
1,35,0,0,0
1,64,0,0,1425
1,27,0,0,720
1,42,0,0,1830
1,44,0,0,2233
1,35,0,0,262
1,52,0,0,0
2,41,0,0,1263
1,56,0,1,1885
1,29,0,1,2687
2,43,0,1,0
2,41,0,1,0
1,77,0,1,1487
1,35,0,0,0
1,40,0,0,33
1,56,0,0,0
1,60,0,1,210
1,55,0,1,0
1,39,0,1,0
1,30,0,0,0
1,74,0,0,0
1,43,0,0,1219
1,25,0,0,0
1,40,0,1,0
2,57,0,1,0
2,40,0,1,0
2,70,0,0,758
1,57,0,1,0
1,79,0,0,0
1,23,0,0,0
1,56,0,0,0
1,41,0,1,339
1,47,0,0,2971
1,48,0,0,0
1,20,0,0,592
1,80,0,1,0
1,64,0,0,0
1,84,0,0,2028
1,33,0,0,0
1,47,0,0,0
1,40,0,0,14
1,39,0,0,0
1,79,0,1,97
1,31,0,0,0
1,38,0,0,0
1,74,0,1,1705
2,30,0,0,137
1,29,0,0,2970
1,29,0,0,49
1,58,0,1,3487
1,84,0,0,2932
2,72,0,0,845
2,48,0,1,3099
1,74,0,1,2437
1,51,0,0,0
1,75,0,1,0
1,75,0,0,0
1,91,0,0,0
1,52,0,0,1620
1,52,0,1,0
2,49,0,1,0
1,70,0,1,0
2,47,0,1,157
1,37,0,0,220
2,49,0,0,3481
2,50,0,0,0
1,28,0,0,379
1,83,0,0,0
1,31,0,0,553
2,73,0,1,831
2,51,0,1,2716
1,27,0,0,0
1,37,0,0,0
1,85,0,1,120
1,94,0,0,135
1,55,0,0,0
2,76,0,0,0
1,25,0,0,0
1,94,0,0,1168
1,77,0,0,0
1,19,0,0,0
2,65,0,0,1556
2,76,0,1,3086
1,85,0,1,4000
1,25,0,0,0
1,60,0,1,1030
2,47,0,0,625
2,71,0,1,0
1,74,0,0,0
1,44,0,0,3456
2,68,0,1,0
1,27,0,0,0
2,59,0,1,0
2,44,0,0,0
2,24,0,0,0
1,88,0,0,4000
1,55,0,0,1017
1,38,0,1,0
1,31,0,0,578
1,86,0,1,109
1,29,0,1,1575
1,50,0,1,0
1,33,0,0,1414
2,47,0,0,101
1,38,0,0,0
1,42,0,0,385
2,23,0,0,0
2,40,0,0,1037
2,45,0,0,504
1,75,0,0,1527
1,61,0,0,0
1,48,0,0,0
2,66,0,1,0
1,33,0,0,1244
1,28,0,0,0
1,20,0,0,0
1,80,0,1,0
1,28,0,0,0
1,70,0,0,1075
1,35,0,0,711
1,33,0,0,2196
1,20,0,0,0
1,75,0,1,0
1,38,0,0,0
1,73,0,1,2005
1,78,0,1,226
1,49,0,1,1802
1,29,0,0,0
1,55,0,1,0
2,71,0,1,1683
1,34,0,0,0
1,46,0,0,0
1,34,0,1,1139
1,30,0,0,1673
2,80,0,1,0
2,32,0,0,0
2,53,0,0,1776
2,55,0,1,1348
2,45,0,1,24
1,42,0,1,0
1,69,0,1,0
1,96,0,0,1108
1,34,0,1,0
2,69,0,1,1185
1,70,0,1,0
1,51,0,0,0
1,70,0,1,442
1,78,0,1,1244
1,74,0,0,0
2,46,0,1,4000
1,28,0,0,0
2,42,0,0,1712
1,43,0,0,0
1,57,0,0,0
1,35,0,0,0
1,50,0,1,0
1,57,0,0,653
2,31,0,0,0
1,53,0,0,0
1,74,0,0,295
1,42,0,0,1245
1,74,0,1,0
1,88,0,0,1803
2,57,0,0,1372
1,22,0,0,0
1,30,0,1,992
2,78,0,1,0
1,25,0,0,335
1,41,0,1,0
1,64,0,1,2301
1,86,0,1,159
1,80,0,1,0
1,55,0,1,640
1,46,0,1,953
1,28,0,0,2852
1,79,0,1,0
2,42,0,1,1547
1,23,0,0,3992
1,42,0,0,0
1,22,0,0,1623
2,81,0,1,0
1,88,0,0,0
1,20,0,0,0
1,49,0,1,0
1,35,0,0,1123
1,39,0,1,0
2,48,0,1,1504
1,72,0,1,0
1,47,0,0,2637
2,52,0,1,0
1,74,0,1,0
2,35,0,1,1588
1,74,0,1,0
1,29,0,0,2557
1,32,0,0,1476
1,88,0,0,1451
2,34,0,1,0
1,68,0,1,2520
1,51,0,0,0
1,29,0,0,0
2,58,0,0,3853
1,60,0,1,59
1,58,0,1,0
1,78,0,0,0
2,55,0,1,1225
1,38,0,0,0
1,55,0,0,0
1,30,0,0,1888
1,21,0,0,0
1,54,0,0,43
1,23,0,0,0
1,40,0,1,0
1,45,0,1,671
1,69,0,0,0
1,29,0,0,1654
2,36,0,1,0
2,60,0,1,0
1,45,0,0,0
1,55,0,1,0
1,67,0,1,970
1,88,0,0,4000
2,47,0,0,0
1,28,0,1,0
2,38,0,0,0
1,65,0,0,2372
2,40,0,1,0
2,41,0,0,0
2,69,0,0,1423
1,44,0,0,1651
1,77,0,1,0
1,63,0,1,525
1,25,0,0,0
1,45,0,0,0
1,35,0,0,2139
2,63,0,1,324
2,52,0,0,0
2,68,0,0,2303
1,21,0,0,427
1,84,0,1,820
2,69,0,0,0
1,40,0,0,3283
1,41,0,1,0
1,55,0,1,0
1,63,0,0,2729
1,53,0,0,0
1,38,0,0,0
2,37,0,0,0
1,25,0,0,0
1,61,0,0,1650
1,79,0,0,0
1,40,0,1,0
1,39,0,0,0
1,45,0,1,0
1,81,0,0,176
1,59,0,0,0
2,59,0,1,0
2,57,0,1,0
1,55,0,0,0
2,19,0,1,0
1,42,0,1,620
2,69,0,0,3524
2,42,0,0,207
1,55,0,0,0
1,21,0,0,0
1,31,0,0,0
1,36,0,0,2041
1,51,0,1,3921
1,51,0,0,0
1,60,0,1,1221
1,19,0,0,0
1,32,0,1,0
1,72,0,0,2870
1,76,0,1,1756
1,25,0,1,0
1,28,0,0,2032
1,59,0,0,0
1,24,0,0,1564
1,77,0,1,0
1,84,0,0,842
2,35,0,1,0
2,51,0,1,2165
1,34,0,0,0
1,58,0,0,669
2,35,0,1,0
1,24,0,0,4000
1,28,0,0,0
1,37,0,0,0
2,48,0,1,0
1,34,0,0,521
1,72,0,0,779
1,33,0,0,1203
1,29,0,0,0
1,27,0,1,0
1,52,0,1,1778
2,69,0,0,0
1,42,0,1,4000
1,53,0,0,0
1,31,0,1,0
1,39,0,0,0
1,85,0,0,0
1,52,0,1,1024
1,30,0,0,402
1,46,0,0,0
1,43,0,1,0
1,32,0,0,0
1,84,0,1,0
2,68,0,1,0
1,80,0,1,0
1,29,0,1,0
2,75,0,0,0
2,49,0,1,0
2,66,0,1,1635
1,40,0,0,0
1,47,0,0,2811
1,46,0,0,0
1,65,0,0,1149
1,20,0,1,2446
1,89,0,0,0
1,26,0,0,0
1,30,0,0,0
1,26,0,0,2714
1,45,0,0,412
2,43,0,0,0
2,73,0,1,0
1,35,0,0,0
1,42,0,0,0
1,47,0,1,339
2,40,0,0,0
1,43,0,1,0
1,81,0,1,0
1,39,0,0,859
1,54,0,1,1937
1,45,0,1,580
1,67,0,0,1025
1,33,0,0,1025
1,65,0,0,2411
1,61,0,1,0
2,55,0,0,144
2,43,0,1,2515
1,45,0,1,3228
1,24,0,0,654
1,61,0,1,0
1,36,0,0,0
1,35,0,0,0
2,73,0,1,4000
1,40,0,0,0
2,28,0,1,3321
1,35,0,0,0
1,50,0,0,0
1,60,0,1,0
1,41,0,0,0
2,58,0,0,1058
1,58,0,1,1837
2,48,0,1,0
2,64,0,1,0
1,81,0,0,0
2,66,0,1,494
2,46,0,1,498
1,31,0,0,1189
1,38,0,1,0
1,35,0,0,0
1,54,0,1,951
1,21,0,0,0
2,75,0,0,1442
1,37,0,0,432
2,45,0,1,0
2,53,0,1,670
2,58,0,0,0
2,65,0,1,1004
2,30,0,1,268
2,72,0,1,38
1,35,0,1,0
1,76,0,1,2722
1,52,0,1,2203
1,65,0,1,1606
1,56,0,1,626
1,53,0,0,595
2,71,0,1,0
2,80,0,1,343
1,58,0,1,0
1,37,0,0,0
1,41,0,1,0
1,72,0,1,2135
1,70,0,1,0
2,48,0,1,0
2,53,0,0,0
1,66,0,1,3451
2,52,0,1,0
1,70,0,1,3819
1,48,0,1,0
1,63,0,1,1724
1,49,0,1,0
1,28,0,0,3691
1,61,0,1,0
1,54,0,1,29
1,29,0,0,0
1,53,0,0,0
2,76,0,1,0
1,74,0,1,0
